source,TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
S01_A02_T03.csv,5/24/18 11:39,6.9,0.9135,-0.2818,-0.367466667,-0.8226,-54.6,13.9736,5.273428571,-0.906925,-0.07365,-0.487275,2.003666667,0.661333333,-4.325,99.7765,-0.097725,-0.17885,1.1427,-57.4275,-17.69,0.36,2.69,-1.06256,0.01318,-0.0204,349.8621,-1893.542143,-886.6402,560.3663333,1,1,1,0
S01_A05_T01.csv,5/24/18 11:44,293.2727273,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.42646,0.0129,-0.96332,1.82975,-3.6175,2.5465,183.754,-0.356783333,0.0962,1.023383333,9.646166667,17.913,-10.2855,3.53875,-0.457225,-0.8463,-0.205075,-0.7725,-0.731833333,-0.071166667,1.472,1,1,1,1
S01_A05_T01.csv,5/24/18 11:44,0,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.42646,0.0129,-0.96332,1.82975,-3.6175,2.5465,183.754,-0.356783333,0.0962,1.023383333,9.646166667,17.913,-10.2855,3.53875,-0.457225,-0.8463,-0.205075,-0.7725,-0.731833333,-0.071166667,1.472,1,1,1,1
S01_A05_T01.csv,5/24/18 11:44,308.1111111,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.453025,0.00665,-0.963775,-1.582777778,-5.612111111,1.403222222,186.277,-0.759833333,0.11085,0.757183333,10.492,-21.863,31.326,2.399,-0.46074,-0.84176,-0.20136,0.663125,-1.92075,-0.434625,1.516,0,0,1,0
S01_A05_T01.csv,5/24/18 11:44,212.6,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.46804,0.02098,-0.94314,-1.81725,-5.1625,0.336625,187.118,-0.18878,0.31684,0.96832,-57.33,-51.4575,38.4625,0.314,-0.472842857,-0.838171429,-0.172657143,0.193,-2.611833333,0.335333333,1.516333333,0,0,1,0
S01_A05_T01.csv,5/24/18 11:45,-36.57142857,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.481566667,0.026066667,-0.941866667,-0.465166667,-5.118333333,0.599833333,187.118,0.811985714,-0.1747,0.399728571,-35.102,-26.962,21.338,4.9475,-0.473983333,-0.8396,-0.178016667,1.2195,0.808125,-1.013875,1.505,0,0.5,1,0
S01_A05_T01.csv,5/24/18 11:45,-180.8,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.4893,0.021,-0.938075,1.700555556,-4.107777778,-0.303777778,185.4933333,0.91705,-0.305975,0.131425,-6.9812,0.3904,-0.2276,6.2185,-0.472066667,-0.842266667,-0.176066667,-2.1584,-0.2926,-1.2318,1.512333333,0,1,1,0
S01_A05_T01.csv,5/24/18 11:45,-271.2,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.4958,0.014866667,-0.928366667,2.225833333,-6.651666667,-0.343333333,182.244,0.916533333,-0.308933333,0.180566667,-5.455,2.89625,-0.4065,5.06,-0.463475,-0.84195,-0.184775,1.9634,0.439,0.0732,1.543666667,0,1,1,0
S01_A05_T01.csv,5/24/18 11:45,-107.8,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.5186,0.009525,-0.915225,1.480857143,-5.161428571,1.036571429,182.244,0.899425,-0.277375,0.243225,5.0236,6.2442,2.3076,4.5406,-0.451033333,-0.868233333,-0.212866667,3.658333333,-2.886,-0.548666667,1.576,0,1,1,1
S01_A05_T01.csv,5/24/18 11:45,-143.4,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.5291,0.0134,-0.912216667,-0.1415,-3.355,2.8965,178.84575,0.899466667,-0.3155,0.360833333,-12.8925,7.06875,-14.1225,4.8615,-0.973625,-0.209075,-0.131725,-88.66414286,14.16385714,73.87628571,21.1005,0,1,1,1
S01_A05_T01.csv,5/24/18 11:45,-195.4285714,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.53166,0.01516,-0.91982,-0.274888889,1.464111111,-1.008333333,177.713,0.9907,-0.30338,0.25786,-68.23333333,-10.6,-16.47333333,3.4114,-0.9601,-0.2447,-0.075916667,-181.5423333,-25.55883333,3.282833333,297.488,0,1,1,1
S01_A05_T01.csv,5/24/18 11:45,-192.9,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.525225,0.01605,-0.910075,1.753125,2.012125,-0.32425,176.997,0.907,-0.3531,0.07035,-2.8652,-5.6104,0.2224,3.876666667,-1.0099,-0.24965,0.035425,-15.871,-3.344714286,-36.13228571,690.3765,0,1,1,0
S01_A05_T02.csv,5/24/18 11:45,-28.77777778,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.5542,0.33198,-0.84312,19.253,-1.7061,-8.323,173.901,0.90478,-0.35522,0.05092,7.8965,-4.63,-0.058,3.827,0.510357143,-0.4943,-0.3948,-104.122375,-76.149125,-138.1765,740.9273333,1,1,1,0
S01_A05_T02.csv,5/24/18 11:45,-14.44444444,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.61634,0.22252,-0.89282,32.373,-2.8825,-10.119,179.807,0.93474,-0.32278,0.12262,-70.03,8.2325,-18.5225,4.066,0.9153625,-0.0273625,-0.142675,88.48442857,17.03828571,-56.99242857,314.488,1,1,1,0
S01_A05_T02.csv,5/24/18 11:45,-14.2,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.55492,0.14482,-0.86836,21.685,10.2954,-0.3231,179.807,0.8516,-0.2145,0.4141,-84.3,10.48,-4.2,3.6805,0.58958,0.52854,0.34364,-80.27711111,10.935,-35.41977778,326.285,1,1,1,0
S01_A05_T02.csv,5/24/18 11:45,-114,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.52436,0.09384,-0.90252,16.28311111,2.325111111,3.956555556,180.70075,0.871233333,-0.327533333,0.2614,-34.305,-35.695,13.8235,2.601,0.58248,0.5108,0.67332,13.33322222,5.867222222,-6.063666667,616.467,0,1,1,0.5
S01_A05_T02.csv,5/24/18 11:45,-232.1,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.521375,0.07185,-0.911575,9.6384,0.0144,3.9449,183.382,0.93895,-0.3039,0.188616667,-12.65,-27.97,9.145,2.516,0.5664875,0.44655,0.7229125,-0.784,1.594,0.069714286,611.4795,0,1,1,1
S01_A05_T02.csv,5/24/18 11:45,-49,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.523575,0.059175,-0.917,9.222571429,-0.398714286,0.054428571,183.382,0.898183333,-0.315966667,0.159583333,-12.71575,19.20725,-18.2975,2.473,0.559016667,0.4754,0.71935,-0.884,1.687,0.030333333,626.394,0,1,1,1
S01_A05_T02.csv,5/24/18 11:45,-37.2,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.51972,0.0351,-0.902,11.91444444,2.170111111,-4.49,182.8885,0.23,0.218766667,0.8471,-14.0675,20.04,19.8575,5.166333333,0.5593,0.462442857,0.730528571,-0.339714286,0.766571429,0.095857143,630.164,0,0,1,1
S01_A05_T02.csv,5/24/18 11:45,207.8888889,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.530366667,-0.0063,-0.896366667,7.78,-10.11125,-6.2925,181.408,-0.04808,1.03698,-0.01808,126.4533333,-18.75766667,-40.85333333,5.166333333,0.55581,0.46108,0.72913,1.87,0.2745,-0.691333333,632.4766667,0,0,1,1
S01_A05_T02.csv,5/24/18 11:45,207.8888889,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.530366667,-0.0063,-0.896366667,7.78,-10.11125,-6.2925,181.408,-0.04808,1.03698,-0.01808,126.4533333,-18.75766667,-40.85333333,0,0.55581,0.46108,0.72913,1.87,0.2745,-0.691333333,632.4766667,0,0,1,1
S01_A05_T02.csv,5/24/18 11:45,78.71428571,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.56304,-0.0296,-0.90084,6.2555,-8.0532,-11.107,181.408,0.040066667,0.9261,-0.231716667,67.066,51.9108,-2.842,2.091,0.5559,0.475385714,0.719942857,0.592285714,0.348571429,-0.183,627.668,0,1,1,0
S01_A05_T02.csv,5/24/18 11:45,-21.25,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.56885,-0.0482,-0.8903,12.8475,1.015125,-4.157125,181.408,0.508833333,0.544633333,-0.543666667,67.066,51.9108,-2.842,1.1845,0.556585714,0.473142857,0.716785714,-0.376,1.880333333,0.020333333,627.358,0,0,1,0
S01_A05_T02.csv,5/24/18 11:45,-21.25,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.56885,-0.0482,-0.8903,12.8475,1.015125,-4.157125,181.408,0.508833333,0.544633333,-0.543666667,0,0,0,1.1845,0.556585714,0.473142857,0.716785714,-0.376,1.880333333,0.020333333,627.358,0,0,1,0
S01_A05_T03.csv,5/24/18 11:45,192.5555556,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.63102,0.03768,-0.80262,8.908,4.520555556,22.95666667,170.651,0.235725,0.8598,0.4016,4.695,5.549,-57.4,1.937,-0.933314286,-0.169885714,-0.377314286,-64.76342857,1.229,-33.72842857,344.8745,0,0,1,0
S01_A05_T03.csv,5/24/18 11:45,321.6,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.64368,0.03046,-0.83102,6.788666667,-5.798888889,7.147555556,170.651,-0.20612,0.69028,0.75986,-34.435,3.9875,-14.175,2.837666667,-0.908066667,0.16815,-0.379733333,-120.416,-14.0625,-39.061125,293.45475,0,0,1,0
S01_A05_T03.csv,5/24/18 11:45,339.1428571,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.63652,0.0271,-0.82846,2.067333333,-1.448333333,-3.052222222,165.473,-0.520925,0.58135,0.686075,14.5105,4.84725,-8.0275,0.884333333,-0.87945,-0.221383333,-0.08905,68.00528571,-3.728285714,-22.05571429,367.801,0,0,1,0
S01_A05_T03.csv,5/24/18 11:45,230.6,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.6425,0.01068,-0.83088,-2.299666667,-4.205555556,-5.05,163.747,0.320666667,0.385866667,0.847866667,-48.74,-94.12,38.033,0.668666667,-0.017216667,-0.698333333,-0.026,-54.44,-25.86128571,-180.9212857,629.387,0,0,1,0
S01_A05_T03.csv,5/24/18 11:45,17,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.654916667,0.01,-0.823333333,-6.338888889,1.065111111,-6.344444444,163.4403333,0.769416667,-0.20745,0.397033333,72.26,-69.66,45.218,3.1995,0.703685714,-0.439071429,0.545328571,22.8172,23.195,11.1462,854.726,0,1,1,0
S01_A05_T03.csv,5/24/18 11:45,14.85714286,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.6488,0.016,-0.8239,-4.946,-0.2182,-13.281,163.287,0.726375,-0.6191,0.136325,-1.565714286,-4.469,-3.556571429,2.02,0.5842625,-0.274725,0.7987625,-47.611,5.2945,-15.54866667,901.7265,0,1,1,1
S01_A05_T03.csv,5/24/18 11:45,-7.333333333,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.64265,-0.0378,-0.84025,-1.393125,9.99725,-31.9375,163.287,0.762142857,-0.614857143,0.0325,-4.66825,1.33025,0.61125,1.982666667,0.79702,-0.77522,0.2437,-6.542833333,-54.73483333,-7.235833333,902.621,0,1,1,1
S01_A05_T03.csv,5/24/18 11:45,-199,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.616325,-0.065025,-0.8475,-12.44222222,9.361555556,-23.54444444,165.62625,0.73915,-0.624975,0.035525,10.66825,-9.835,0.13975,2.225333333,-0.06035,-0.849683333,0.20555,33.262125,-32.726875,132.8965,843.2076667,0,1,1,1
S01_A05_T03.csv,5/24/18 11:45,-41.7,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.597,-0.05644,-0.85564,-15.0125,0.747375,-14.4125,166.406,0.743275,-0.63635,0.032625,-4.304,-2.8898,0.5762,2.012,-0.759442857,-0.562957143,0.171285714,-4.855125,12.751625,19.535,667.82,0,1,1,1
S01_A05_T03.csv,5/24/18 11:45,-353.6,0.890566667,-0.0652,0.239533333,-7.2575,-5.955,1.75575,39.8728,-0.59715,-0.03665,-0.867375,-7.943333333,-0.349555556,-3.884333333,166.406,0.745225,-0.6295,0.098625,-11.415,11.066,-3.41,2.15,-0.928,-0.32705,-0.00325,48.6586,16.6218,-1.2682,687.9203333,0,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.32806,0.0211,-0.84612,-6.218666667,45.69833333,-2.821666667,25.0775,-0.9299,0.28898,-0.35268,-0.234777778,2.419666667,0.705,44.561,0.19474,0.03552,0.79186,-10.522,-42.61833333,-4.635,1.590666667,-0.96846,-0.31634,-0.2297,-65.396,24.16175,-6.57025,112.441,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.80245,0.152816667,-0.5279,-0.1014,14.9854,11.7906,132.7765,-0.92572,0.29218,-0.35688,2.906444444,1.207111111,1.185777778,44.561,0.947,-0.00304,0.5117,-25.38333333,-28.0565,10.12216667,3.7565,0.06865,-0.7601,0.09755,-48.54466667,1.79,-198.4218333,112.441,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.80245,0.152816667,-0.5279,-0.1014,14.9854,11.7906,132.7765,-0.92572,0.29218,-0.35688,2.906444444,1.207111111,1.185777778,44.561,0.947,-0.00304,0.5117,-25.38333333,-28.0565,10.12216667,3.7565,0.06865,-0.7601,0.09755,-48.54466667,1.79,-198.4218333,0,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.882633333,0.09045,-0.385083333,-23.118,5.3546,6.7804,210.001,-0.925875,0.29505,-0.356225,-0.608,-0.924111111,0.474444444,44.42175,0.8754,-0.0211,0.32845,-16.61566667,13.57333333,-13.66883333,3.8275,0.4153,-0.562385714,0.207714286,-5.864,3.567166667,157.4083333,685.3485,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.886457143,-0.0117,-0.401814286,20.56257143,15.93957143,-8.070714286,186.088,-0.9285,0.29858,-0.35336,0.2822,-0.0457,0.2266,44.004,0.99624,-0.2669,0.0728,24.07,-22.83333333,9.173833333,3.7655,-0.9737,-0.383425,-0.0443,114.421,20.305,-31.4025,676.771,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.932457143,0.024357143,-0.240114286,1.769625,1.312625,0.05525,227.922,-0.92486,0.29888,-0.35656,-3.519111111,2.453222222,1.836,44.004,0.95764,-0.19136,0.05872,0.942,0.613428571,-0.849714286,3.536,-0.83965,-0.4973,0.018766667,32.881,-10.366,-7.561,13.372,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.931371429,0.024242857,-0.216914286,2.666714286,0.671857143,0.061142857,241.538,-0.922,0.2974,-0.359875,1.40225,0.276375,0.406375,44.23666667,0.95065,-0.18485,0.063716667,0.784166667,-1.478333333,-0.091,2.614333333,-0.7684,-0.572533333,0.045766667,5.0305,-0.762,-1.814,11.097,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.9328625,0.0223,-0.2110125,0.036888889,0.792888889,0.291888889,241.538,-0.9258,0.304475,-0.35685,2.002,-1.346666667,0.315333333,44.353,0.949457143,-0.1897,0.0589,-0.266,-1.252,-0.0594,1.9622,-0.76176,-0.59044,0.03396,-7.787571429,-4.477285714,-3.536714286,11.4665,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.932,0.0276,-0.209928571,-0.675875,0.267125,0.381375,241.538,-0.928333333,0.295416667,-0.348766667,2.378875,-1.377,-0.751875,44.308,0.95005,-0.190983333,0.054166667,-0.751,-1.319166667,-0.229,1.9714,-0.768333333,-0.5893,0.067133333,-59.0226,-10.4024,20.2804,8.942,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.930811111,0.023988889,-0.199155556,1.30625,0.185,0.352,241.538,-0.92785,0.29575,-0.3512,0.2152,0.307,1.2622,44.218,0.95118,-0.1914,0.06212,-3.6654,0.2462,-0.9216,1.960666667,-0.864,-0.3517,-0.26762,-25.71133333,3.312666667,2.581333333,118.4595,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.930742857,0.021014286,-0.218814286,0.176,-0.433428571,0.444714286,250.7476667,-0.92825,0.2934,-0.351475,1.082625,0.192875,-0.11075,44.218,0.949433333,-0.1859,0.052766667,-0.1936,-1.252,-0.2508,2.004,-0.7971,-0.5389,-0.08876,39.48183333,1.7785,-2.530333333,11.454,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.8791,0.114,-0.39846,-40.982,-12.696,18.1418,223.0696,-0.92735,0.292175,-0.354,-1.239875,0.8865,0.003,44.64266667,0.94998,-0.19026,0.03338,0.9315,2.6535,-2.8,2.035,-0.773966667,-0.560233333,0.002583333,1.1464,12.3904,-2.878,10.714,1,0,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.9007,0.003428571,-0.297514286,-51.8,7.591666667,21.9075,204.265,-0.9292,0.2941,-0.34402,0.3973,-0.198,0.8976,44.855,0.9699,-0.118133333,0.310333333,-68.9,5.42,-5.413,3.764333333,-0.75435,-0.610983333,-0.132183333,37.934625,26.63875,11.836875,9.077,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.8894,0.0834,-0.344385714,41.093,-1.105666667,-16.34,275.9565,-0.92756,0.29354,-0.34324,-0.54575,-0.362875,-0.52125,44.855,0.905975,-0.209825,0.1747,34.99,24,10.565,2.86875,-0.732828571,-0.572414286,-0.275,-19.0852,-19.2438,-8.2074,7.959333333,0,0,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.857728571,-0.011057143,-0.398271429,57.30333333,-0.453333333,-25.12833333,209.2026667,-0.931975,0.297575,-0.346975,-1.101555556,0.557555556,0.664111111,44.9615,0.98578,-0.23194,0.25718,53.29857143,13.31285714,0.884571429,5.642666667,-0.7833,-0.4702,-0.2779,-101.6332,-30.4758,-10.0732,7.4675,0,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.890733333,0.012333333,-0.36265,57.03,1.3908,-8.718,179.409,-0.927125,0.3018,-0.3461,-2.651428571,2.840428571,1.724714286,45.068,0.86752,-0.0934,0.36058,35.24333333,-22.825,18.35133333,3.9635,-0.764366667,-0.475383333,-0.2605,6,-19.5854,-23.244,19.906,0,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.931633333,0.042583333,-0.221633333,0.371166667,13.07566667,-2.769,221.9726667,-0.927433333,0.305666667,-0.350133333,0.975666667,1.16,2.672833333,45.068,0.95885,-0.173525,0.1601,-8.7754,-5.3022,1.8048,2.3755,-0.8315,-0.451666667,-0.248566667,-46.5608,-26.4024,-1.8902,19.906,1,1,0,1
S01_A06_T01.csv,5/24/18 12:14,0,0.931633333,0.042583333,-0.221633333,0.371166667,13.07566667,-2.769,221.9726667,-0.927433333,0.305666667,-0.350133333,0.975666667,1.16,2.672833333,45.068,0.95885,-0.173525,0.1601,-8.7754,-5.3022,1.8048,2.3755,-0.8315,-0.451666667,-0.248566667,-46.5608,-26.4024,-1.8902,0,1,1,0,1
S01_A06_T01.csv,5/24/18 12:14,0,0.945355556,0.029377778,-0.1481,2.853375,-2.008875,0.449875,221.9726667,-0.923025,0.305375,-0.352375,1.1654,1.1158,0.5188,44.83125,0.954185714,-0.1827,0.085885714,3.406714286,-2.738571429,0.366,1.741333333,-0.78545,-0.50035,-0.09835,-14.2928,-14.5486,-5.073,13.542,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.9456,0.0294875,-0.148575,2.433444444,1.160444444,0.015666667,221.9726667,-0.9242,0.3077,-0.3524,-0.78975,0.354375,0.8235,44.121,0.95128,-0.18398,0.09468,0.69475,-0.58975,-0.37075,1.67475,-0.7567,-0.587975,-0.036725,3.557,3.252166667,-1.301,7.804,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.944633333,0.024466667,-0.15355,1.377857143,-0.266571429,0.409571429,221.9726667,-0.92165,0.30775,-0.353,1.829333333,0.3665,0.346,44.121,0.950875,-0.186025,0.092225,-0.1515,-1.966666667,-0.15,1.653,-0.7679,-0.59435,-0.04455,-3.07925,-0.45725,-0.83825,7.804,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.944633333,0.024466667,-0.15355,1.377857143,-0.266571429,0.409571429,221.9726667,-0.92165,0.30775,-0.353,1.829333333,0.3665,0.346,44.121,0.950875,-0.186025,0.092225,-0.1515,-1.966666667,-0.15,1.653,-0.7679,-0.59435,-0.04455,-3.07925,-0.45725,-0.83825,0,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.943433333,0.025233333,-0.157566667,1.463333333,0.467666667,0.284666667,221.9726667,-0.92265,0.30715,-0.35085,2.276333333,-0.444,0.142333333,44.121,0.9514,-0.1851,0.0769,0.215,-0.82,-0.24,1.611,-0.765966667,-0.585033333,-0.055266667,12.378,2.744,0.793,9.272,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.945514286,0.024442857,-0.150271429,1.09025,0.405,0.176125,221.9726667,-0.92545,0.3088,-0.350025,0.626625,0.01675,0.176,44.121,0.951333333,-0.186366667,0.083466667,0.2814,-0.91,-0.264,1.609,-0.76575,-0.5836,-0.061183333,-1.524333333,0.447333333,-0.264333333,5.757,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.945514286,0.024442857,-0.150271429,1.09025,0.405,0.176125,0,-0.92545,0.3088,-0.350025,0.626625,0.01675,0.176,44.121,0.951333333,-0.186366667,0.083466667,0.2814,-0.91,-0.264,1.609,-0.76575,-0.5836,-0.061183333,-1.524333333,0.447333333,-0.264333333,5.757,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.944783333,0.0242,-0.153466667,0.537,-0.1908,0.3416,307.2518333,-0.924966667,0.303966667,-0.355533333,1.080142857,1.628857143,-0.380285714,44.065,0.95095,-0.186183333,0.084266667,-0.575,-1.123333333,-0.29,1.629,-0.76666,-0.58326,-0.06264,2.241,1.2955,-0.19825,8.166,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.9441,0.02536,-0.15688,0.53375,0.153625,0.236375,305.0823333,-0.92275,0.306325,-0.35115,0.724875,-0.081875,0.80825,44.065,0.95104,-0.1847,0.08048,-0.85,-0.95,-0.24,1.599,-0.76632,-0.58402,-0.0625,1.26,0.122,-0.142333333,8.147,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.94476,0.0279,-0.16022,0.472,0.270428571,0.139428571,308.2106667,-0.92584,0.3043,-0.3564,1.844625,0.52025,-0.340875,44.065,0.951566667,-0.18385,0.0732,-0.265,-0.9875,-0.315,1.595,-0.766471429,-0.586985714,-0.048385714,-4.771,-0.945,-0.44225,6.204,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.944657143,0.031114286,-0.153657143,1.371833333,0.3365,0.2745,308.2893333,-0.923425,0.29985,-0.35365,-0.3012,-0.0767,0.1119,43.87,0.95172,-0.18398,0.08114,-0.201833333,-0.806666667,-0.361666667,1.59625,-0.674516667,-0.49955,0.038333333,35.48783333,-17.28516667,-91.145,5.3745,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.948557143,0.025071429,-0.159728571,3.049714286,0.759,0.914714286,310.924,-0.92592,0.30288,-0.35436,0.414444444,0.631,0.528666667,43.87,0.947514286,-0.1845,0.089171429,0.125714286,-0.53,-0.458714286,1.605,0.016742857,-0.787471429,-0.362142857,-18.5854,0.5122,1.8414,14.405,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.935428571,0.036642857,-0.140642857,-4.485,0.3675,0.854166667,306.81125,-0.924525,0.302275,-0.351525,-0.456777778,0.245333333,0.291555556,43.87,0.965266667,-0.160133333,0.15425,-2.3138,8.2306,-2.3,1.6135,-0.044014286,-0.525728571,-0.876957143,-29.2684,-5.2682,5.0122,63.997,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.942633333,0.037588889,-0.189111111,1.623375,-0.4325,0.915875,306.81125,-0.92615,0.304183333,-0.352516667,1.470875,-0.22675,-0.028875,44.084,0.951225,-0.1645,0.122425,2.124666667,0.277666667,0.254333333,1.7475,-0.08848,-0.46006,-0.90378,5.57925,-0.76225,-3.765,77.0434,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.9420125,0.0304875,-0.16775,3.933,0.7698,0.0079,306.81125,-0.92698,0.2992,-0.35266,-0.255777778,1.050888889,-0.212888889,44.084,0.954328571,-0.171871429,0.099728571,0.21475,-2.28,0.26,1.6802,-0.08068,-0.50604,-0.88088,0.2806,-0.5978,-1.9876,55.34666667,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.941975,0.0269,-0.1659375,1.568,0.105714286,0.209142857,306.81125,-0.9262,0.29998,-0.34756,0.157428571,0.654285714,1.402428571,43.888,0.952483333,-0.176933333,0.103083333,-0.149833333,-1.123333333,-0.139666667,1.661,-0.081425,-0.499825,-0.88175,-0.22875,-0.39625,-0.671,51.19625,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.942957143,0.028085714,-0.1611,0.846888889,0.130888889,0.277888889,290.924,-0.92474,0.29982,-0.34956,1.02175,0.45,0.244625,43.888,0.95304,-0.17852,0.09862,-0.4008,-0.874,-0.144,1.6705,-0.07555,-0.49775,-0.883025,-0.3416,0.0244,-0.2806,49.86666667,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.944616667,0.027266667,-0.156033333,1.220333333,1.5955,0.376166667,289.5053333,-0.9244,0.3027,-0.350125,-0.790222222,1.545666667,0.636888889,44.01833333,0.95095,-0.1801,0.103875,0.0864,-0.596,0.0494,1.659,-0.088833333,-0.5099,-0.874066667,1.9146,-1.1952,-0.2194,47.929,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.9463,0.023357143,-0.148085714,1.567714286,-0.877142857,0.322428571,300.4835,-0.9245,0.30424,-0.35346,0.062666667,0.300444444,0.699,44.279,0.9518,-0.185633333,0.0959,0.139125,-2.0075,-0.2625,1.666428571,-0.09485,-0.5098,-0.87525,0.0305,0.221,-0.823375,45.198,1,1,1,1
S01_A06_T01.csv,5/24/18 12:14,0,0.941628571,0.022871429,-0.168514286,0.183,-0.5775,0.406666667,296.6156667,-0.924675,0.301675,-0.354525,4.519222222,-1.149222222,-1.276666667,44.279,0.952628571,-0.179957143,0.085914286,-0.698375,-0.157125,-0.43125,1.656,-0.083033333,-0.501533333,-0.879066667,-0.82325,1.44825,0.381,45.51375,1,1,1,1
